occupancy,app_id,time_slot,day_num,power_consumption,micro_moments,
1,0,13,25,0,0
1,0,14,25,0,0
1,0,15,25,0,0
1,0,16,25,60,1
0,0,17,25,60,4
0,0,18,25,60,4
1,0,19,25,60,0
1,0,20,25,60,0
1,0,21,25,60,0
0,0,22,25,0,2
1,0,23,25,0,0
0,0,24,25,0,0
0,0,1,26,0,0
0,0,2,26,0,0
1,0,3,26,0,0
0,0,4,26,0,0
0,0,5,26,0,0
0,0,6,26,60,1
0,0,7,26,60,4
0,0,8,26,0,2
0,0,9,26,0,0
0,0,10,26,0,0
1,0,11,26,0,0
0,0,12,26,0,0
1,0,13,26,0,0
1,0,14,26,0,0
1,0,15,26,0,0
1,0,16,26,0,0
0,0,17,26,60,1
0,0,18,26,60,4
1,0,19,26,60,0
0,0,20,26,60,4
1,0,21,26,60,0
1,0,22,26,60,0
0,0,23,26,60,4
1,0,24,26,0,2
1,0,1,27,0,0
1,0,2,27,0,0
1,0,3,27,60,1
1,0,4,27,60,0
0,0,5,27,60,4
1,0,6,27,60,0
1,0,7,27,60,0
1,0,8,27,60,0
1,0,9,27,60,0
1,0,10,27,60,0
1,0,11,27,60,0
1,0,12,27,0,2
1,0,13,27,0,0
0,0,14,27,60,1
1,0,15,27,60,0
1,0,16,27,60,0
1,0,17,27,60,0
0,0,18,27,60,4
1,0,19,27,60,0
1,0,20,27,60,0
1,0,21,27,60,0
1,0,22,27,60,0
0,0,23,27,60,4
0,0,24,27,60,4
0,0,1,28,0,2
0,0,2,28,0,0
0,0,3,28,0,0
0,0,4,28,0,0
0,0,5,28,0,0
1,0,6,28,60,1
1,0,7,28,60,0
1,0,8,28,60,0
0,0,9,28,0,2
1,0,10,28,0,0
1,0,11,28,0,0
1,0,12,28,0,0
1,0,13,28,0,0
1,0,14,28,0,0
1,0,15,28,0,0
0,0,16,28,0,0
0,0,17,28,60,1
0,0,18,28,60,4
0,0,19,28,60,4
1,0,20,28,60,0
1,0,21,28,60,0
0,0,22,28,60,4
1,0,23,28,60,0
0,0,24,28,0,2
1,0,1,29,0,0
0,0,2,29,0,0
1,0,3,29,0,0
0,0,4,29,0,0
1,0,5,29,60,1
0,0,6,29,60,4
1,0,7,29,60,0
1,0,8,29,60,0
0,0,9,29,0,2
0,0,10,29,0,0
0,0,11,29,0,0
1,0,12,29,0,0
0,0,13,29,0,0
1,0,14,29,0,0
1,0,15,29,60,1
1,0,16,29,60,0
1,0,17,29,60,0
1,0,18,29,60,0
1,0,19,29,60,0
0,0,20,29,60,4
1,0,21,29,60,0
0,0,22,29,60,4
1,0,23,29,0,2
0,0,24,29,0,0
1,0,1,30,0,0
1,0,2,30,0,0
0,0,3,30,0,0
1,0,4,30,0,0
0,0,5,30,60,1
1,0,6,30,60,0
1,0,7,30,60,0
1,0,8,30,0,2
1,0,9,30,0,0
1,0,10,30,0,0
1,0,11,30,0,0
1,0,12,30,0,0
1,0,13,30,0,0
1,0,14,30,0,0
0,0,15,30,0,0
0,0,16,30,0,0
0,0,17,30,60,1
1,0,18,30,60,0
1,0,19,30,60,0
1,0,20,30,60,0
1,0,21,30,60,0
0,0,22,30,60,4
0,0,23,30,0,2
0,0,24,30,0,0
0,0,1,31,0,0
0,0,2,31,0,0
1,0,3,31,0,0
1,0,4,31,0,0
1,0,5,31,0,0
0,0,6,31,60,1
1,0,7,31,60,0
1,0,8,31,60,0
0,0,9,31,60,4
1,0,10,31,0,2
0,0,11,31,0,0
0,0,12,31,0,0
1,0,13,31,0,0
1,0,14,31,0,0
1,0,15,31,0,0
1,0,16,31,60,1
0,0,17,31,60,4
0,0,18,31,60,4
1,0,19,31,60,0
0,0,20,31,60,4
0,0,21,31,60,4
0,0,22,31,60,4
1,0,23,31,60,0
0,0,24,31,0,2
0,0,1,32,0,0
0,0,2,32,0,0
0,0,3,32,0,0
0,0,4,32,0,0
1,0,5,32,0,0
0,0,6,32,60,1
1,0,7,32,60,0
0,0,8,32,60,4
0,0,9,32,0,2
1,0,10,32,0,0
1,0,11,32,0,0
0,0,12,32,0,0
0,0,13,32,0,0
0,0,14,32,0,0
0,0,15,32,0,0
1,0,16,32,60,1
0,0,17,32,60,4
0,0,18,32,60,4
0,0,19,32,60,4
0,0,20,32,60,4
0,0,21,32,60,4
0,0,22,32,60,4
1,0,23,32,0,2
0,0,24,32,0,0
1,0,1,33,0,0
0,0,2,33,0,0
1,0,3,33,0,0
0,0,4,33,0,0
0,0,5,33,0,0
1,0,6,33,0,0
0,0,7,33,60,1
1,0,8,33,0,2
0,0,9,33,0,0
0,0,10,33,0,0
1,0,11,33,0,0
0,0,12,33,0,0
0,0,13,33,0,0
1,0,14,33,0,0
1,0,15,33,0,0
0,0,16,33,0,0
1,0,17,33,60,1
0,0,18,33,60,4
0,0,19,33,60,4
0,0,20,33,60,4
1,0,21,33,60,0
1,0,22,33,60,0
1,0,23,33,0,2
0,0,24,33,0,0
1,0,1,34,0,0
0,0,2,34,0,0
0,0,3,34,60,1
0,0,4,34,60,4
0,0,5,34,60,4
0,0,6,34,60,4
1,0,7,34,60,0
1,0,8,34,60,0
1,0,9,34,60,0
0,0,10,34,60,4
0,0,11,34,60,4
1,0,12,34,0,2
1,0,13,34,0,0
1,0,14,34,60,1
1,0,15,34,60,0
0,0,16,34,60,4
0,0,17,34,60,4
1,0,18,34,60,0
1,0,19,34,60,0
0,0,20,34,60,4
0,0,21,34,60,4
0,0,22,34,60,4
1,0,23,34,60,0
0,0,24,34,60,4
1,0,1,35,0,2
1,0,2,35,0,0
1,0,3,35,0,0
0,0,4,35,0,0
0,0,5,35,0,0
1,0,6,35,0,0
1,0,7,35,60,1
1,0,8,35,0,2
0,0,9,35,0,0
0,0,10,35,0,0
1,0,11,35,0,0
1,0,12,35,0,0
0,0,13,35,0,0
1,0,14,35,0,0
1,0,15,35,0,0
1,0,16,35,0,0
1,0,17,35,60,1
1,0,18,35,60,0
1,0,19,35,60,0
0,0,20,35,60,4
0,0,21,35,60,4
1,0,22,35,60,0
1,0,23,35,0,2
1,0,24,35,0,0
0,0,1,36,0,0
0,0,2,36,0,0
1,0,3,36,0,0
1,0,4,36,0,0
0,0,5,36,0,0
0,0,6,36,0,0
1,0,7,36,60,1
0,0,8,36,60,4
1,0,9,36,0,2
0,0,10,36,0,0
0,0,11,36,0,0
1,0,12,36,0,0
1,0,13,36,0,0
0,0,14,36,0,0
0,0,15,36,0,0
1,0,16,36,0,0
1,0,17,36,60,1
1,0,18,36,60,0
0,0,19,36,60,4
0,0,20,36,60,4
1,0,21,36,60,0
1,0,22,36,60,0
1,0,23,36,0,2
1,0,24,36,0,0
1,0,1,37,0,0
1,0,2,37,0,0
0,0,3,37,0,0
1,0,4,37,0,0
0,0,5,37,0,0
1,0,6,37,60,1
0,0,7,37,60,4
1,0,8,37,0,2
1,0,9,37,0,0
1,0,10,37,0,0
1,0,11,37,0,0
1,0,12,37,0,0
0,0,13,37,0,0
1,0,14,37,0,0
1,0,15,37,0,0
1,0,16,37,60,1
0,0,17,37,60,4
0,0,18,37,60,4
0,0,19,37,60,4
0,0,20,37,60,4
0,0,21,37,60,4
0,0,22,37,60,4
0,0,23,37,0,2
1,0,24,37,0,0
1,0,1,38,0,0
0,0,2,38,0,0
0,0,3,38,0,0
1,0,4,38,0,0
0,0,5,38,0,0
1,0,6,38,0,0
0,0,7,38,60,1
0,0,8,38,60,4
1,0,9,38,0,2
0,0,10,38,0,0
1,0,11,38,0,0
1,0,12,38,0,0
1,0,13,38,0,0
1,0,14,38,0,0
1,0,15,38,0,0
1,0,16,38,60,1
0,0,17,38,60,4
1,0,18,38,60,0
1,0,19,38,60,0
0,0,20,38,60,4
0,0,21,38,60,4
1,0,22,38,60,0
1,0,23,38,0,2
0,0,24,38,0,0
0,0,1,39,0,0
0,0,2,39,0,0
0,0,3,39,0,0
0,0,4,39,0,0
1,0,5,39,0,0
1,0,6,39,0,0
0,0,7,39,60,1
1,0,8,39,60,0
1,0,9,39,60,0
0,0,10,39,0,2
0,0,11,39,0,0
0,0,12,39,0,0
0,0,13,39,0,0
0,0,14,39,0,0
0,0,15,39,0,0
0,0,16,39,0,0
0,0,17,39,60,1
1,0,18,39,60,0
1,0,19,39,60,0
0,0,20,39,60,4
1,0,21,39,60,0
0,0,22,39,60,4
1,0,23,39,60,0
1,0,24,39,0,2
0,0,1,40,0,0
0,0,2,40,60,1
1,0,3,40,60,0
0,0,4,40,60,4
0,0,5,40,60,4
0,0,6,40,60,4
0,0,7,40,60,4
1,0,8,40,60,0
1,0,9,40,60,0
1,0,10,40,0,2
1,0,11,40,0,0
0,0,12,40,0,0
0,0,13,40,0,0
1,0,14,40,0,0
0,0,15,40,60,1
0,0,16,40,60,4
0,0,17,40,60,4
0,0,18,40,60,4
1,0,19,40,60,0
1,0,20,40,60,0
1,0,21,40,60,0
1,0,22,40,60,0
1,0,23,40,60,0
0,0,24,40,60,4
1,0,1,41,0,2
0,0,2,41,0,0
1,0,3,41,0,0
0,0,4,41,0,0
1,0,5,41,60,1
1,0,6,41,60,0
0,0,7,41,60,4
0,0,8,41,60,4
1,0,9,41,60,0
1,0,10,41,0,2
0,0,11,41,0,0
1,0,12,41,0,0
1,0,13,41,0,0
1,0,14,41,0,0
1,0,15,41,60,1
0,0,16,41,60,4
1,0,17,41,60,0
0,0,18,41,60,4
1,0,19,41,60,0
1,0,20,41,60,0
0,0,21,41,60,4
1,0,22,41,0,2
1,0,23,41,0,0
1,0,24,41,0,0
0,0,1,42,0,0
1,0,2,42,0,0
0,0,3,42,0,0
1,0,4,42,0,0
0,0,5,42,60,1
1,0,6,42,60,0
1,0,7,42,60,0
0,0,8,42,0,2
1,0,9,42,0,0
1,0,10,42,0,0
0,0,11,42,0,0
0,0,12,42,0,0
1,0,13,42,0,0
0,0,14,42,0,0
0,0,15,42,0,0
1,0,16,42,0,0
0,0,17,42,60,1
0,0,18,42,60,4
0,0,19,42,60,4
0,0,20,42,60,4
0,0,21,42,60,4
1,0,22,42,60,0
1,0,23,42,0,2
1,0,24,42,0,0
0,0,1,43,0,0
0,0,2,43,0,0
0,0,3,43,0,0
0,0,4,43,0,0
0,0,5,43,0,0
0,0,6,43,0,0
1,0,7,43,60,1
0,0,8,43,60,4
1,0,9,43,0,2
0,0,10,43,0,0
0,0,11,43,0,0
0,0,12,43,0,0
0,0,13,43,0,0
0,0,14,43,0,0
0,0,15,43,0,0
1,0,16,43,60,1
0,0,17,43,60,4
1,0,18,43,60,0
1,0,19,43,60,0
0,0,20,43,60,4
0,0,21,43,60,4
0,0,22,43,60,4
1,0,23,43,60,0
0,0,24,43,0,2
0,0,1,44,0,0
1,0,2,44,0,0
1,0,3,44,0,0
1,0,4,44,0,0
0,0,5,44,60,1
1,0,6,44,60,0
0,0,7,44,60,4
1,0,8,44,0,2
1,0,9,44,0,0
1,0,10,44,0,0
1,0,11,44,0,0
0,0,12,44,0,0
0,0,13,44,0,0
1,0,14,44,0,0
0,0,15,44,0,0
0,0,16,44,0,0
1,0,17,44,60,1
1,0,18,44,60,0
1,0,19,44,60,0
1,0,20,44,60,0
0,0,21,44,60,4
1,0,22,44,0,2
0,0,23,44,0,0
0,0,24,44,0,0
1,0,1,45,0,0
0,0,2,45,0,0
1,0,3,45,0,0
1,0,4,45,0,0
1,0,5,45,0,0
1,0,6,45,0,0
0,0,7,45,60,1
0,0,8,45,60,4
0,0,9,45,0,2
1,0,10,45,0,0
1,0,11,45,0,0
0,0,12,45,0,0
0,0,13,45,0,0
1,0,14,45,0,0
0,0,15,45,0,0
0,0,16,45,60,1
0,0,17,45,60,4
1,0,18,45,60,0
1,0,19,45,60,0
0,0,20,45,60,4
1,0,21,45,60,0
0,0,22,45,0,2
0,0,23,45,0,0
0,0,24,45,0,0
0,0,1,46,0,0
0,0,2,46,0,0
1,0,3,46,0,0
1,0,4,46,0,0
1,0,5,46,0,0
1,0,6,46,0,0
0,0,7,46,60,1
1,0,8,46,60,0
0,0,9,46,60,4
1,0,10,46,0,2
0,0,11,46,0,0
1,0,12,46,0,0
0,0,13,46,0,0
0,0,14,46,0,0
1,0,15,46,0,0
1,0,16,46,60,1
0,0,17,46,60,4
0,0,18,46,60,4
1,0,19,46,60,0
0,0,20,46,60,4
0,0,21,46,60,4
0,0,22,46,60,4
0,0,23,46,0,2
1,0,24,46,0,0
0,0,1,47,0,0
1,0,2,47,60,1
0,0,3,47,60,4
0,0,4,47,60,4
0,0,5,47,60,4
0,0,6,47,60,4
0,0,7,47,60,4
0,0,8,47,60,4
0,0,9,47,60,4
1,0,10,47,60,0
1,0,11,47,0,2
1,0,12,47,0,0
0,0,13,47,0,0
0,0,14,47,60,1
1,0,15,47,60,0
1,0,16,47,60,0
1,0,17,47,60,0
1,0,18,47,60,0
1,0,19,47,60,0
0,0,20,47,60,4
0,0,21,47,60,4
1,0,22,47,60,0
0,0,23,47,60,4
0,0,24,47,0,2
1,0,1,48,0,0
0,0,2,48,0,0
0,0,3,48,0,0
0,0,4,48,0,0
0,0,5,48,0,0
0,0,6,48,0,0
1,0,7,48,60,1
0,0,8,48,60,4
0,0,9,48,60,4
0,0,10,48,0,2
1,0,11,48,0,0
1,0,12,48,0,0
1,0,13,48,0,0
1,0,14,48,0,0
1,0,15,48,60,1
1,0,16,48,60,0
0,0,17,48,60,4
0,0,18,48,60,4
1,0,19,48,60,0
0,0,20,48,60,4
1,0,21,48,60,0
1,0,22,48,0,2
0,0,23,48,0,0
1,0,24,48,0,0
1,0,1,49,0,0
0,0,2,49,0,0
0,0,3,49,0,0
0,0,4,49,0,0
1,0,5,49,0,0
1,0,6,49,60,1
1,0,7,49,60,0
1,0,8,49,0,2
0,0,9,49,0,0
